"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","area_title","own_title","industry_title","agglvl_title","size_title","qtrly_estabs_count","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs_count","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage"
"51191","5","446120","78","0","2013","3","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","446120","78","0","2013","4","N","Washington County, Virginia","Private","Cosmetic and beauty supply stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.40,0,0,0,0,0,0,0
"51191","5","44613","77","0","2013","1","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0
"51191","5","44613","77","0","2013","2","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","44613","77","0","2013","3","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","44613","77","0","2013","4","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0
"51191","5","446130","78","0","2013","1","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.04,0,0,0,0,0,0,0
"51191","5","446130","78","0","2013","2","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","446130","78","0","2013","3","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,0
"51191","5","446130","78","0","2013","4","N","Washington County, Virginia","Private","Optical goods stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",2,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0
"51191","5","44619","77","0","2013","1","N","Washington County, Virginia","Private","Other health and personal care stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0
"51191","5","44619","77","0","2013","2","N","Washington County, Virginia","Private","Other health and personal care stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0
"51191","5","44619","77","0","2013","3","N","Washington County, Virginia","Private","Other health and personal care stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0
"51191","5","44619","77","0","2013","4","N","Washington County, Virginia","Private","Other health and personal care stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.32,0,0,0,0,0,0,0
"51191","5","446191","78","0","2013","1","N","Washington County, Virginia","Private","Food, health, supplement stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"51191","5","446191","78","0","2013","2","N","Washington County, Virginia","Private","Food, health, supplement stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"51191","5","446191","78","0","2013","3","N","Washington County, Virginia","Private","Food, health, supplement stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"51191","5","446191","78","0","2013","4","N","Washington County, Virginia","Private","Food, health, supplement stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.65,0,0,0,0,0,0,0
"51191","5","447","75","0","2013","1","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 3-digit -- by ownership sector","All establishment sizes",33,365,367,359,1491414,1409291,40011,315,"",1.86,2.82,2.83,2.73,3.38,3.05,3.72,1.21
"51191","5","447","75","0","2013","2","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 3-digit -- by ownership sector","All establishment sizes",31,350,349,354,1537960,877959,24529,337,"",1.76,2.65,2.62,2.62,3.29,3.49,4.81,1.25
"51191","5","447","75","0","2013","3","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,355,345,346,1556191,469011,12777,343,"",1.70,2.63,2.56,2.60,3.28,3.11,4.29,1.26
"51191","5","447","75","0","2013","4","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 3-digit -- by ownership sector","All establishment sizes",30,341,333,335,1577772,363815,10297,361,"",1.72,2.61,2.55,2.58,3.49,3.02,4.14,1.35
"51191","5","4471","76","0","2013","1","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",33,365,367,359,1491414,1409291,40011,315,"",1.86,2.82,2.83,2.73,3.38,3.05,3.72,1.21
"51191","5","4471","76","0","2013","2","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",31,350,349,354,1537960,877959,24529,337,"",1.76,2.65,2.62,2.62,3.29,3.49,4.81,1.25
"51191","5","4471","76","0","2013","3","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,355,345,346,1556191,469011,12777,343,"",1.70,2.63,2.56,2.60,3.28,3.11,4.29,1.26
"51191","5","4471","76","0","2013","4","","Washington County, Virginia","Private","Gasoline stations","County, NAICS 4-digit -- by ownership sector","All establishment sizes",30,341,333,335,1577772,363815,10297,361,"",1.72,2.61,2.55,2.58,3.49,3.02,4.14,1.35
"51191","5","44711","77","0","2013","1","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",33,365,367,359,1491414,1409291,40011,315,"",2.10,3.21,3.22,3.11,3.95,3.56,4.44,1.24
"51191","5","44711","77","0","2013","2","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",31,350,349,354,1537960,877959,24529,337,"",1.99,3.02,2.99,2.99,3.85,4.03,5.68,1.29
"51191","5","44711","77","0","2013","3","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",30,355,345,346,1556191,469011,12777,343,"",1.91,3.00,2.92,2.96,3.86,3.60,5.09,1.30
"51191","5","44711","77","0","2013","4","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",30,341,333,335,1577772,363815,10297,361,"",1.94,2.98,2.91,2.94,4.11,3.47,4.88,1.40
"51191","5","447110","78","0","2013","1","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",33,365,367,359,1491414,1409291,40011,315,"",2.10,3.21,3.22,3.11,3.95,3.56,4.44,1.24
"51191","5","447110","78","0","2013","2","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",31,350,349,354,1537960,877959,24529,337,"",1.99,3.02,2.99,2.99,3.85,4.03,5.68,1.29
"51191","5","447110","78","0","2013","3","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,355,345,346,1556191,469011,12777,343,"",1.91,3.00,2.92,2.96,3.86,3.60,5.09,1.30
"51191","5","447110","78","0","2013","4","","Washington County, Virginia","Private","Gasoline stations with convenience stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",30,341,333,335,1577772,363815,10297,361,"",1.94,2.98,2.91,2.94,4.11,3.47,4.88,1.40
"51191","5","448","75","0","2013","1","","Washington County, Virginia","Private","Clothing and clothing accessories stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,98,99,97,430061,353475,9921,338,"",0.73,0.45,0.48,0.47,0.56,0.51,0.49,1.21
"51191","5","448","75","0","2013","2","","Washington County, Virginia","Private","Clothing and clothing accessories stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,95,97,98,464332,150258,2986,369,"",0.74,0.46,0.47,0.47,0.58,0.49,0.40,1.25
"51191","5","448","75","0","2013","3","","Washington County, Virginia","Private","Clothing and clothing accessories stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",16,96,95,96,439992,92673,1534,354,"",0.73,0.45,0.45,0.47,0.57,0.48,0.33,1.24
"51191","5","448","75","0","2013","4","","Washington County, Virginia","Private","Clothing and clothing accessories stores","County, NAICS 3-digit -- by ownership sector","All establishment sizes",15,103,111,116,544612,108069,2297,381,"",0.70,0.50,0.48,0.49,0.69,0.59,0.50,1.40
"51191","5","4481","76","0","2013","1","","Washington County, Virginia","Private","Clothing stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,64,63,63,163344,147812,3085,198,"",0.69,0.39,0.40,0.40,0.31,0.30,0.22,0.78
"51191","5","4481","76","0","2013","2","","Washington County, Virginia","Private","Clothing stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,62,64,66,187647,106234,2287,226,"",0.70,0.40,0.41,0.41,0.34,0.47,0.42,0.84
"51191","5","4481","76","0","2013","3","","Washington County, Virginia","Private","Clothing stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",10,64,63,65,168237,71540,1314,202,"",0.70,0.40,0.39,0.42,0.31,0.49,0.38,0.78
"51191","5","4481","76","0","2013","4","","Washington County, Virginia","Private","Clothing stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",9,69,80,81,209143,76895,1389,210,"",0.63,0.44,0.45,0.45,0.38,0.55,0.39,0.85
"51191","5","44812","77","0","2013","1","N","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0
"51191","5","44812","77","0","2013","2","","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,30,30,30,80881,50505,1361,207,"",1.09,0.69,0.69,0.68,0.54,0.79,0.85,0.78
"51191","5","44812","77","0","2013","3","N","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0
"51191","5","44812","77","0","2013","4","N","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0
"51191","5","448120","78","0","2013","1","N","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.07,0,0,0,0,0,0,0
"51191","5","448120","78","0","2013","2","","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,30,30,30,80881,50505,1361,207,"",1.09,0.69,0.69,0.68,0.54,0.79,0.85,0.78
"51191","5","448120","78","0","2013","3","N","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.09,0,0,0,0,0,0,0
"51191","5","448120","78","0","2013","4","N","Washington County, Virginia","Private","Women's clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",5,0,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,0
"51191","5","44814","77","0","2013","1","","Washington County, Virginia","Private","Family clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,33,32,33,91889,79624,1271,216,"",1.00,0.46,0.48,0.49,0.44,0.42,0.23,0.93
"51191","5","44814","77","0","2013","2","N","Washington County, Virginia","Private","Family clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0
"51191","5","44814","77","0","2013","3","","Washington County, Virginia","Private","Family clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",4,33,33,34,96779,42405,676,223,"",1.00,0.48,0.47,0.52,0.46,0.70,0.48,0.93
"51191","5","44814","77","0","2013","4","N","Washington County, Virginia","Private","Family clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0
"51191","5","448140","78","0","2013","1","","Washington County, Virginia","Private","Family clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,33,32,33,91889,79624,1271,216,"",1.00,0.46,0.48,0.49,0.44,0.42,0.23,0.93
"51191","5","448140","78","0","2013","2","N","Washington County, Virginia","Private","Family clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0
"51191","5","448140","78","0","2013","3","","Washington County, Virginia","Private","Family clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",4,33,33,34,96779,42405,676,223,"",1.00,0.48,0.47,0.52,0.46,0.70,0.48,0.93
"51191","5","448140","78","0","2013","4","N","Washington County, Virginia","Private","Family clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",3,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0
"51191","5","44819","77","0","2013","1","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0
"51191","5","44819","77","0","2013","2","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0
"51191","5","44819","77","0","2013","3","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0
"51191","5","44819","77","0","2013","4","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 5-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0
"51191","5","448190","78","0","2013","1","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0
"51191","5","448190","78","0","2013","2","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0
"51191","5","448190","78","0","2013","3","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.47,0,0,0,0,0,0,0
"51191","5","448190","78","0","2013","4","N","Washington County, Virginia","Private","Other clothing stores","County, NAICS 6-digit -- by ownership sector","All establishment sizes",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0
"51191","5","4482","76","0","2013","1","","Washington County, Virginia","Private","Shoe stores","County, NAICS 4-digit -- by ownership sector","All establishment sizes",3,21,21,20,180041,136398,6365,670,"",0.84,0.71,0.73,0.69,1.75,1.40,2.24,2.46
